user_id,install_ts,country,platform,trait_skill,trait_spender_propensity,trait_ad_affinity
24,2025-12-24 02:29:00,TR,Android,1.55356466849423,0.07388017547263524,0.1732193302319767
25,2025-12-15 07:05:00,US,Android,0.36814655519840694,0.18174111813742172,0.36066035325284357
26,2025-10-23 20:17:00,TR,Android,1.9748910853573585,0.07972055926027896,0.8076625687539962
27,2025-11-19 00:57:00,BR,Android,0.8971944180330614,0.07984452052542,0.2600497357635332
28,2025-10-06 17:09:00,TR,Android,-0.23479939411441825,0.3451099458080643,0.321033807505682
29,2025-10-19 12:29:00,US,Android,0.8287114061289749,0.2781291011211331,0.5032983661492462
30,2025-12-07 02:52:00,US,Android,1.7059402787087732,0.2007340447536712,0.5703164217734792
31,2025-12-12 02:56:00,TR,Android,1.9982889833413344,0.1753368039394102,0.3486442164761718
32,2025-12-29 23:32:00,US,iOS,1.1868913445990807,0.19980494550320405,0.5192316035236828
33,2025-11-06 00:44:00,TR,Android,0.025674453657999224,0.5708530086195314,0.6474706387188477
34,2025-11-10 00:32:00,TR,Android,-0.21669325405592046,0.1344753275490624,0.8766899871925183
35,2025-11-19 00:24:00,TR,iOS,0.5760695035613909,0.09196118761875044,0.4684807558984295
36,2025-10-23 15:05:00,BR,iOS,1.6739744952710462,0.4052698951851776,0.489677138232579
37,2025-10-16 22:14:00,GB,iOS,0.4337691222144516,0.2151461325163793,0.8216332561874979
38,2025-11-20 04:07:00,TR,Android,0.4545318718688109,0.6535988573405752,0.36605795788416695
39,2025-10-27 19:05:00,US,iOS,0.05139785431709231,0.21022244880983795,0.21009497393292095
40,2025-12-06 17:15:00,DE,Android,-0.3278910626312124,0.3920712180375871,0.5622377813322763
41,2025-11-16 05:30:00,TR,iOS,-0.1621345066439178,0.4685360300026144,0.7457694601246619
42,2025-12-19 01:41:00,BR,Android,0.13542598524553,0.15853056874882754,0.5892938923075102
43,2025-12-09 11:42:00,US,iOS,1.7180999962398222,0.1796635403779307,0.475765090955425
44,2025-11-05 01:56:00,GB,Android,-0.23971377853080178,0.36987103308838437,0.19024895060690944
45,2025-12-19 02:43:00,GB,Android,0.05261207591138063,0.33568186472235884,0.4854118302343386
46,2025-12-17 11:11:00,TR,iOS,-0.8653776604065087,0.08552439845473035,0.7743702830970203
47,2025-11-12 19:34:00,TR,iOS,0.7166310664731552,0.10759056542553484,0.22546165261027193
48,2025-11-02 23:51:00,US,iOS,1.3666791787182826,0.04177490135697627,0.4391168180991472
49,2025-12-07 15:04:00,TR,iOS,1.6244978459567558,0.3625873513481498,0.4043229465838639
50,2025-10-17 06:38:00,TR,Android,0.20336452469571042,0.19222073303797588,0.33232135040109684
51,2025-10-24 07:52:00,GB,Android,0.5743542832792355,0.20653568209029358,0.561665215664504
52,2025-10-01 14:42:00,TR,Android,-0.15355032217003803,0.061670255920312514,0.6090463211476347
53,2025-12-16 04:09:00,US,Android,0.5280186796945225,0.1258356052546554,0.6065485047693348
54,2025-12-06 12:26:00,BR,iOS,0.3139651524992144,0.17796983507511235,0.27352525472086137
55,2025-12-09 18:27:00,TR,Android,0.05826438725148733,0.1412322226324164,0.1616525038533838
56,2025-12-15 20:12:00,US,Android,0.13775369227712947,0.30070404004865936,0.5652233314995595
57,2025-11-18 01:25:00,GB,iOS,0.45192228339364876,0.36011185732425505,0.37615068365464677
58,2025-11-28 06:55:00,US,Android,-0.29415243484556425,0.7488806521546113,0.862748993265993
59,2025-10-17 06:06:00,TR,iOS,-0.2424967920780333,0.24637960555312924,0.8681282612409158
60,2025-10-14 13:19:00,TR,Android,1.7073620136715535,0.4511221927602383,0.8798160953197028
61,2025-12-06 04:26:00,GB,Android,2.710546768846383,0.12488352386294937,0.2808779416357192
62,2025-11-19 22:48:00,TR,Android,-1.2043669485340438,0.06253507857638341,0.6386175824657259
63,2025-11-28 22:00:00,US,iOS,-1.2594712043760588,0.2373847355215542,0.7049438583639858
64,2025-12-14 07:58:00,TR,Android,-0.9571528278081498,0.06673562851690916,0.680996313481892
65,2025-12-04 09:46:00,TR,iOS,-0.10328841503855507,0.25222244149874873,0.41231633890311953
66,2025-11-27 10:32:00,GB,Android,0.895780511037257,0.12983609851607794,0.7823075909028346
67,2025-11-27 01:01:00,US,iOS,0.591252942048272,0.06857138405062323,0.5001187465893981
68,2025-11-04 21:19:00,GB,Android,0.17203113678046833,0.5896267580106458,0.5319828035659921
69,2025-10-04 18:42:00,TR,Android,0.5289355469578989,0.15659220975589538,0.17685044788317233
70,2025-11-16 07:58:00,US,iOS,-0.6920861566283695,0.08916628341450397,0.6558297927702612
71,2025-10-26 13:08:00,BR,iOS,-0.2441227717526189,0.4276010965143256,0.43526250257618343
72,2025-11-14 09:08:00,TR,Android,-0.020094548375796818,0.13519885142297203,0.6141472409617241
73,2025-12-21 05:28:00,TR,iOS,-1.5842163388718526,0.470322283636573,0.5585091483449288
74,2025-10-28 07:17:00,BR,iOS,-1.161310204722596,0.1467834639459604,0.5451111403874869
75,2025-10-08 02:34:00,TR,iOS,-1.121566061277659,0.16983347412794567,0.48857359665619066
76,2025-11-01 19:25:00,US,iOS,0.7641082236837743,0.3682686649331165,0.6871007617859083
77,2025-11-03 15:42:00,GB,Android,0.24535494857241638,0.3393700919672041,0.4504401332631958
78,2025-12-06 22:19:00,TR,Android,0.611061200073943,0.3755769711140647,0.1892029666097945
79,2025-11-27 00:09:00,TR,iOS,-1.8396549898024643,0.23491431115376726,0.6385221518620848
80,2025-12-15 15:08:00,TR,Android,-1.4835666860516032,0.326458901680998,0.3081024527879229
81,2025-12-06 13:26:00,TR,iOS,0.6632154402564954,0.39438085062190514,0.21011010778964703
82,2025-11-14 14:58:00,TR,iOS,-2.778669641666051,0.2850622751096079,0.2645906566378223
83,2025-12-18 23:45:00,DE,Android,1.2246293575998046,0.20942542166946787,0.5703630110851207
84,2025-10-20 09:21:00,TR,iOS,-1.82331714352279,0.0831143454654577,0.47588901424023133
85,2025-10-03 03:23:00,DE,Android,0.8433448919249784,0.34057266851618195,0.10596055161192605
86,2025-10-12 00:17:00,TR,Android,-0.8885846247569626,0.23829613787650403,0.405245431551935
87,2025-12-11 11:48:00,TR,Android,1.0489037151715825,0.1718952655538813,0.7630060279169711
88,2025-11-19 04:10:00,TR,Android,3.208160913916495,0.4875000369286941,0.3890527528746779
89,2025-10-20 03:23:00,DE,iOS,-2.2731776301211255,0.08431981502366938,0.4587250030361276
90,2025-11-22 03:32:00,US,iOS,0.6953771478606484,0.6524061697016053,0.7394267933870928
91,2025-10-19 06:38:00,TR,iOS,-1.8081627135937397,0.24600276025433093,0.6890087638083828
92,2025-12-09 02:46:00,BR,Android,0.4267689222175041,0.2861342855057946,0.7353135497398033
93,2025-11-17 11:39:00,US,Android,-0.20677216355189393,0.21323417032215106,0.058825473369134636
94,2025-11-11 15:41:00,TR,iOS,0.1297823224618433,0.06911489328673308,0.8498625009735032
95,2025-11-03 06:56:00,GB,iOS,-0.911686276328237,0.22694387567450727,0.6539393214831173
96,2025-12-03 03:16:00,TR,iOS,0.7805411094965004,0.31029733878320415,0.9213966584514489
97,2025-11-09 13:44:00,TR,Android,-1.448357837970381,0.3563143593413524,0.31381878982296474
98,2025-10-11 02:03:00,US,Android,1.2416372628987402,0.2444879184594042,0.14635870232167053
99,2025-10-15 17:42:00,TR,Android,-0.40925030661018263,0.04018349227339373,0.5018046063453817
100,2025-12-29 09:10:00,TR,Android,-1.4026906774030896,0.06994755629743543,0.4315886743009145
101,2025-12-25 09:50:00,DE,iOS,1.5949368233406982,0.6784848884927809,0.6578356573631943
102,2025-12-09 05:58:00,TR,Android,-0.06734265280915312,0.10126181381517002,0.7455330203636844
103,2025-10-31 06:47:00,BR,Android,1.9076359704420263,0.5210736364363716,0.4781903116601674
104,2025-12-29 03:30:00,GB,iOS,1.2213561293133421,0.12557338302622004,0.4401118713569536
105,2025-12-15 13:23:00,US,Android,-0.798145704786435,0.24708678851356627,0.627783530830496
106,2025-12-10 03:30:00,DE,iOS,-0.0849898009367489,0.36881296898070065,0.43626641668908617
107,2025-11-17 16:19:00,DE,Android,0.12103793966357433,0.12584848868132073,0.4158138249773139
108,2025-10-31 06:08:00,GB,Android,1.5263031999864394,0.5579863219870085,0.73829681238584
109,2025-10-12 13:34:00,TR,Android,0.437517713367115,0.24382086972011524,0.7789878647125472
110,2025-12-24 12:53:00,TR,Android,0.17629262109645927,0.3131928857600287,0.7472438240981126
111,2025-11-18 15:12:00,US,iOS,-0.1998795870983077,0.25145894672787716,0.4580414816685078
112,2025-10-24 18:11:00,US,Android,-0.0505570358546391,0.4116492233996396,0.10528926594572997
113,2025-11-04 13:27:00,TR,Android,1.3045920856783244,0.5550048491722226,0.4630161496241856
114,2025-11-29 20:27:00,US,Android,0.0037053507974743488,0.25575366432855706,0.31908498789031514
115,2025-10-21 06:12:00,TR,Android,-0.3949972712981747,0.5882514176959152,0.4676141498380006
116,2025-12-21 18:02:00,GB,iOS,-0.5645071656136869,0.1610500008940816,0.3382526147200219
117,2025-12-13 08:13:00,TR,Android,-0.553765153836162,0.3746513287855008,0.4948152219813286
118,2025-12-10 15:04:00,TR,Android,-1.402095996042765,0.31869032018647736,0.26128978592431285
119,2025-11-16 11:48:00,TR,iOS,-0.750375308326479,0.11287309943554191,0.21742812472232367
120,2025-12-03 21:46:00,TR,Android,1.498420275650323,0.267455426864963,0.7725368535005045
121,2025-11-29 06:30:00,TR,Android,-0.20659926056749658,0.23265663872928394,0.27494875238852534
122,2025-12-05 12:28:00,TR,Android,0.7044116685560984,0.1226175355727427,0.5000829063133286
123,2025-10-11 03:56:00,TR,Android,-2.4787565179008344,0.293634334699572,0.7220222430809974
124,2025-11-14 15:12:00,TR,iOS,0.5683113089658791,0.27521161702472163,0.7138801120303553
125,2025-10-06 00:53:00,TR,Android,-0.16135270436911373,0.22005802701460622,0.6888713850335567
126,2025-11-21 09:52:00,TR,iOS,-0.48144002289050875,0.2383549431280942,0.5751431101274199
127,2025-11-06 00:14:00,TR,Android,0.18095995742113172,0.21737847875865007,0.6734879629913489
128,2025-10-18 07:51:00,TR,Android,-0.4958252538120278,0.17785770627864605,0.7978786296787176
129,2025-10-13 11:37:00,TR,Android,-2.123874919888356,0.25461480045847545,0.6046844856216121
130,2025-11-30 07:57:00,TR,Android,0.9222479411719373,0.14436206972054902,0.1373825021777959
131,2025-10-21 09:15:00,TR,Android,0.24301756134819305,0.766942842363029,0.3708590593364061
132,2025-12-26 03:33:00,DE,Android,-0.3139424547478518,0.07810336824760997,0.6673824795852462
133,2025-11-29 17:09:00,GB,iOS,-0.9661853720724374,0.1643430089442613,0.348169317292263
134,2025-11-08 19:07:00,GB,Android,-1.469857516107135,0.160411716580062,0.8348097672177149
135,2025-11-30 10:54:00,US,Android,0.2238927070680576,0.7081558093291047,0.48421029491056244
136,2025-10-03 01:19:00,US,iOS,1.613440960225359,0.11525818338110157,0.5212992952771454
137,2025-12-29 01:29:00,TR,Android,0.2031664767410382,0.30647099780623865,0.7548676558845561
138,2025-11-20 16:11:00,BR,Android,-1.382761606092826,0.2735976747286049,0.4544144641780984
139,2025-12-15 22:17:00,DE,Android,0.22511672703840255,0.2891002462391577,0.5439554965670048
140,2025-10-11 20:44:00,BR,Android,-0.053342962246727924,0.4781910580447364,0.710769345017713
141,2025-11-21 09:43:00,BR,iOS,0.8640436260742304,0.49856160991108833,0.18659773684676692
142,2025-11-21 11:56:00,TR,Android,0.6067331774117265,0.1671640325359013,0.429155342432941
143,2025-12-27 03:54:00,DE,iOS,-2.9858225341099236,0.2838620784252596,0.6961758688250946
144,2025-11-28 01:41:00,BR,iOS,0.5452422044284568,0.05854163972341182,0.5163941583169278
145,2025-11-20 18:22:00,TR,Android,-1.0034794095040838,0.24771873776028805,0.8126518003140049
146,2025-10-31 10:16:00,GB,iOS,-1.421728741448699,0.1400842387923982,0.17137360898741763
147,2025-11-06 11:55:00,TR,iOS,-0.18847341037356372,0.21964365524318763,0.15577560762177423
148,2025-11-24 08:14:00,GB,Android,0.41097110903001155,0.061987258407360246,0.6834530770855862
149,2025-11-17 07:30:00,BR,iOS,-1.6407346102868243,0.3239637784924464,0.7038725183330651
150,2025-10-03 23:39:00,TR,iOS,0.7045764170575515,0.06742637594066236,0.45183729370410697
151,2025-12-19 19:35:00,DE,iOS,0.7633388475315999,0.275569921154481,0.59878241527223
152,2025-12-24 16:35:00,TR,Android,0.046976196299497744,0.0908041916415541,0.6781334279105621
153,2025-10-17 09:20:00,BR,iOS,-0.8676236302270486,0.13415884824946106,0.30706788148184516
154,2025-11-27 17:18:00,BR,Android,-0.979378004189292,0.45990102470247923,0.3302956077124301
155,2025-10-14 08:08:00,US,Android,1.0259321315802274,0.39630766474233114,0.5472897761733898
156,2025-12-07 12:22:00,BR,iOS,-1.5112226864959049,0.4835766162540626,0.711789059798279
157,2025-11-01 03:28:00,TR,Android,1.0644704608191784,0.5507631033730606,0.23758656618337595
158,2025-12-06 17:01:00,TR,iOS,-0.1651991591304367,0.1423930336682895,0.45067404958044593
159,2025-12-11 01:27:00,TR,Android,-0.09583449964285712,0.5371997580634572,0.43924256507180204
160,2025-12-14 17:20:00,TR,iOS,-1.708087705413325,0.08173864942300796,0.6029947786318322
161,2025-10-14 14:29:00,TR,Android,-0.1467166301285866,0.3708645441239409,0.4978254212087907
162,2025-12-25 01:35:00,TR,iOS,0.6135855160113759,0.17595397291707116,0.36681997528379534
163,2025-10-27 12:08:00,TR,Android,-1.3364100878519811,0.11534499722218701,0.7770514922222584
164,2025-10-05 05:20:00,TR,iOS,0.4986358672518455,0.36656602434074886,0.36836032786233086
165,2025-11-27 11:25:00,BR,Android,0.08901225367902267,0.41349309463500317,0.42749072032885826
166,2025-11-10 00:18:00,TR,iOS,-0.6437556138323068,0.4313713040762548,0.16917329437262416
167,2025-12-19 17:19:00,BR,iOS,0.8546730864913044,0.2876907373997458,0.32879814953991393
168,2025-12-17 12:14:00,TR,iOS,-2.202256768978556,0.27264612144025957,0.6262297648939275
169,2025-11-05 08:41:00,TR,Android,0.346680748743709,0.3261126530218072,0.5794709465161859
170,2025-12-28 21:01:00,US,Android,1.6194351580732922,0.3370178138933456,0.645545793392048
171,2025-11-02 15:28:00,TR,Android,1.4399431391006616,0.3289849094959666,0.6343634588159562
172,2025-11-23 14:37:00,TR,Android,0.3898067205385225,0.26572913518094216,0.8897033007206196
173,2025-10-30 03:31:00,US,Android,-0.3016807761308459,0.4522721205572353,0.321288030488399
174,2025-12-27 12:00:00,TR,iOS,-0.6358025565476308,0.07145924235400206,0.1652843583467037
175,2025-10-20 16:48:00,TR,Android,-0.30292579390564206,0.21112689489271355,0.2591189245333398
176,2025-10-06 22:13:00,US,Android,0.5438072479179061,0.10015875785673654,0.331003066698079
177,2025-11-16 14:30:00,TR,Android,-0.8072438054594162,0.2786901540121727,0.274018892579774
178,2025-12-31 04:07:00,BR,Android,0.757423818050381,0.5689913710598636,0.5233981097023203
179,2025-12-24 16:16:00,TR,Android,2.133160518003324,0.16428618316778537,0.7777590996722269
180,2025-12-13 01:47:00,GB,Android,-0.061883235127395034,0.2524716675613796,0.8234151589980898
181,2025-12-24 07:30:00,BR,Android,-1.3443948032833053,0.37304821714103065,0.6234713096281054
182,2025-12-24 22:00:00,GB,iOS,-1.3447447463164128,0.04922149832407371,0.8948503774214485
183,2025-11-24 19:14:00,BR,Android,0.7765655517115755,0.15843758737323635,0.41183782933846075
184,2025-11-05 21:40:00,TR,Android,-0.05974617896044361,0.29485163982400575,0.16348556988543164
185,2025-12-15 08:27:00,US,Android,0.876830896064053,0.027725239910363426,0.7413847083094667
186,2025-12-06 16:23:00,TR,Android,-0.5336342491593495,0.11114211715875781,0.13721761620838957
187,2025-11-10 16:48:00,BR,iOS,0.8306235475398316,0.47272016095698804,0.31973214585320414
188,2025-10-12 05:54:00,US,iOS,-0.15829917344972547,0.5131712546990264,0.6271740096327949
189,2025-12-13 22:37:00,TR,iOS,-0.7325040553239491,0.31797065299664257,0.4744269640638841
190,2025-10-30 23:16:00,GB,Android,-0.4009984788023845,0.3998663236231294,0.45240633861050816
191,2025-12-27 02:38:00,TR,iOS,-1.1970543554232365,0.2877358047110289,0.23491017596740793
192,2025-10-28 18:22:00,US,Android,1.9893595585816115,0.38932639062524305,0.4972994289027821
193,2025-10-15 10:44:00,DE,Android,-0.09638181355848706,0.1848106940171842,0.7317780579579902
194,2025-12-19 16:10:00,TR,Android,0.644514088682196,0.25053357333987203,0.5049918132747517
195,2025-10-19 13:18:00,US,iOS,-0.5368691328707993,0.19479748327253815,0.3035973112322795
196,2025-10-22 05:20:00,BR,Android,-1.0519278219798232,0.48428892628968195,0.223126533914675
197,2025-12-01 02:18:00,TR,iOS,-0.23388051091793519,0.5669464515074791,0.3079768943408135
198,2025-12-22 12:18:00,US,Android,1.1011925333791985,0.5724664877808348,0.5968443762158638
199,2025-10-24 20:05:00,TR,iOS,-0.5207317913982836,0.18735366952606955,0.585065289288798
200,2025-11-04 19:44:00,DE,iOS,-0.8705319727294154,0.12364067317017387,0.3099170555891247
201,2025-12-15 06:35:00,TR,iOS,0.1554642443691435,0.5123165815573779,0.09878844177839138
202,2025-12-29 20:38:00,GB,Android,0.4990226007177441,0.3294920092657714,0.6034863040953379
203,2025-11-22 08:32:00,BR,iOS,1.642848168853183,0.3091119921609003,0.2895218553433159
204,2025-10-18 13:28:00,TR,Android,0.35375047837249485,0.14550889471291073,0.6657583381000529
205,2025-10-02 07:47:00,TR,Android,0.643992678531235,0.3064215538859623,0.31949150028405504
206,2025-10-27 12:32:00,US,Android,0.7192752369203216,0.12711071438482785,0.2713269767685239
207,2025-10-16 12:42:00,DE,iOS,-1.1530153819326303,0.3706699307122237,0.5382182840701178
208,2025-12-07 16:44:00,TR,iOS,-0.9633320704695443,0.5351912252868635,0.9135442608731916
209,2025-10-15 11:19:00,TR,iOS,-1.0838962896056503,0.5909613553750903,0.6789673023705585
210,2025-11-23 12:40:00,TR,iOS,-1.3321457556916456,0.38643361976782825,0.5340022630790328
211,2025-12-08 15:37:00,GB,Android,0.7954598748704036,0.07989170134673672,0.5887623950002752
212,2025-11-29 10:01:00,US,iOS,0.29005009166375534,0.3379590042634517,0.14790651055396772
213,2025-10-24 12:35:00,BR,iOS,0.07949606309144953,0.695447824579907,0.24557742690204382
214,2025-12-17 02:03:00,US,iOS,-2.5927165154022687,0.16359071075327883,0.07509556855491817
215,2025-12-10 20:52:00,GB,Android,2.0554768586186185,0.22213573721282767,0.8493962892775638
216,2025-12-12 03:01:00,TR,iOS,-0.8942720041535557,0.5429369658760963,0.8216235371138233
217,2025-10-16 20:57:00,TR,Android,2.0518127559389576,0.34421207883093435,0.5969610175750663
218,2025-10-16 18:14:00,GB,iOS,-1.449241480651316,0.7562337398330837,0.533727480380424
219,2025-12-26 22:44:00,GB,Android,-0.8124011585565369,0.1347517288211116,0.1748567410322012
220,2025-11-13 00:35:00,TR,Android,-2.20284938250963,0.10999617116659383,0.44539368079947067
221,2025-11-03 05:12:00,TR,iOS,0.3621249759426975,0.5004282229582137,0.8572202775123454
222,2025-11-21 01:15:00,US,iOS,-1.1012568208112323,0.1271617049873368,0.5328067982330873
223,2025-12-06 10:01:00,TR,iOS,-1.0730001540983543,0.21804577419512977,0.3624730402327934
224,2025-12-28 21:42:00,TR,iOS,-1.3725142171743974,0.2388341504861552,0.147032140709971
225,2025-11-02 18:23:00,BR,iOS,0.777355062737863,0.4581954534227275,0.7990400969743602
226,2025-12-26 16:53:00,TR,Android,0.7114636515675471,0.34363007407682933,0.4824862177505025
227,2025-10-04 20:21:00,DE,Android,1.8120338910787854,0.3124604235225377,0.14719987368380785
228,2025-11-27 00:06:00,TR,iOS,-0.6857066210729733,0.18813293646292412,0.2840895300428982
229,2025-12-03 18:54:00,TR,Android,0.21881937104680035,0.4734010388406208,0.21796959890703035
230,2025-10-13 07:29:00,DE,iOS,-1.2893351974019516,0.9257551686008976,0.4671116732778951
231,2025-10-17 16:34:00,TR,Android,-0.33503902273531805,0.3594283539447443,0.5516498416589987
232,2025-11-15 18:19:00,DE,iOS,-0.5188453132811776,0.2669221201704328,0.37678494512663124
233,2025-12-29 16:27:00,TR,Android,0.46444995749542084,0.0856396264333667,0.6850432390703598
234,2025-11-30 10:01:00,GB,Android,1.017021806418191,0.14507867019911172,0.5196903717446365
235,2025-12-27 14:40:00,DE,iOS,0.9910666908314999,0.21545713834350458,0.7431321970833431
236,2025-12-17 11:15:00,BR,iOS,-0.8428122722176108,0.17063406020764804,0.4116389698109383
237,2025-11-19 15:04:00,TR,iOS,0.9984679046229995,0.24703847240976623,0.9545802894297992
238,2025-12-16 11:00:00,TR,Android,-0.044085137107797066,0.5987391875339387,0.3625094932147606
239,2025-10-03 09:27:00,TR,Android,-0.32459689589701496,0.48062226685626724,0.288366664043261
240,2025-10-14 04:51:00,US,Android,-0.7085114868189184,0.25106328568501773,0.2638019480364148
241,2025-12-19 09:17:00,TR,Android,-0.559935794361552,0.09216753063881444,0.44745949418801473
242,2025-12-16 17:18:00,TR,Android,1.7423138461962333,0.5009077186558174,0.15193092773278202
243,2025-10-27 20:53:00,TR,Android,0.30741076649402355,0.2237146447381628,0.5731128238685261
244,2025-11-25 02:28:00,TR,Android,0.17461184750120493,0.05986956297741601,0.12950936908934604
245,2025-12-01 04:23:00,TR,Android,-0.26224685853694674,0.36382217775726877,0.5403299256793661
246,2025-12-22 12:10:00,TR,iOS,2.4459786114380284,0.4558944391247385,0.2056658023043595
247,2025-12-01 16:51:00,TR,Android,1.3050104888464247,0.03282091962614098,0.40581498084806156
248,2025-11-14 04:04:00,US,iOS,-0.7210621147987927,0.16908876224929026,0.6466943896855061
249,2025-11-10 07:47:00,TR,iOS,-0.2736150547046242,0.23158043816919077,0.909210886607415
250,2025-11-15 01:07:00,TR,Android,-0.21424454337091037,0.3684341578712899,0.2538845859971012
251,2025-12-05 01:15:00,US,iOS,0.14587197828259946,0.2117895672972022,0.4624912379825363
252,2025-12-22 03:26:00,BR,iOS,-0.7012259926314353,0.13599884509156368,0.326565834727059
253,2025-11-18 17:30:00,TR,iOS,0.43881652336169663,0.39041986610857854,0.29528128589601543
254,2025-10-29 20:51:00,US,Android,1.4520881320393144,0.20237919922929712,0.32850084883746095
255,2025-10-28 11:58:00,GB,Android,-1.3136281090041633,0.3291237631083641,0.695098857563081
256,2025-12-12 04:13:00,US,iOS,-1.128146737092067,0.1358301544016773,0.3803516631841569
257,2025-12-18 22:06:00,GB,iOS,-0.48315855529730695,0.08971663667095311,0.9045912333760385
258,2025-10-13 06:40:00,BR,Android,-0.43679556010782966,0.37279196317751223,0.6025207219229525
259,2025-10-09 03:42:00,TR,Android,1.9984658747459307,0.27433627563381724,0.2669777643573941
260,2025-11-30 03:18:00,TR,iOS,1.0017092200148388,0.4329586897140016,0.40933740498290905
261,2025-10-18 08:28:00,DE,Android,0.9443223521182641,0.1571837180375943,0.30963056848631065
262,2025-12-19 17:39:00,GB,Android,-0.2643656935134005,0.1283536122643523,0.6899891664670726
263,2025-11-04 09:31:00,US,iOS,-0.2863134067868141,0.5925813781202076,0.16263118332040122
264,2025-10-18 10:41:00,TR,Android,-1.4517054137653986,0.07105053949572869,0.20735364793108255
265,2025-12-26 08:09:00,US,Android,0.7817402280478173,0.543964824533862,0.35628018155777236
266,2025-10-20 22:38:00,TR,Android,0.49105460480878543,0.49711359124777393,0.6643960734387109
267,2025-11-02 16:24:00,DE,iOS,1.2859973646782836,0.41923381693062806,0.7743537450688854
268,2025-10-19 15:56:00,US,Android,-0.2108297133561673,0.17235517829696312,0.7990780643472366
269,2025-10-15 10:30:00,DE,Android,-0.1417791462003969,0.12621236365716682,0.6294368184566994
270,2025-10-03 12:45:00,BR,Android,0.17004552856063573,0.1995594309868676,0.479289472495223
271,2025-10-07 21:14:00,US,Android,0.8918975755070955,0.10759597727991543,0.6888237181590846
272,2025-10-21 15:45:00,US,Android,-1.470215622097479,0.13997175266441986,0.24149500079652078
273,2025-10-07 19:31:00,DE,Android,0.7360561337383746,0.34984078282150677,0.13650142160274056
274,2025-11-30 00:58:00,BR,Android,-0.020495562172830533,0.35078605745554287,0.6074575418203702
275,2025-12-07 20:37:00,BR,iOS,-1.0586372679536964,0.11459739964730177,0.26782644269701106
276,2025-11-12 22:48:00,TR,iOS,-2.0846057526540664,0.3795425637926233,0.4836791172182985
277,2025-11-05 16:02:00,US,iOS,-0.1364737118783534,0.39147245458605184,0.5298711395771644
278,2025-11-22 22:57:00,TR,Android,1.44771298327407,0.5396410361086312,0.5617136063241317
279,2025-12-22 13:37:00,BR,iOS,1.674684666741395,0.35714502967757955,0.7186533427113073
280,2025-12-21 06:37:00,US,Android,0.3553762106700964,0.500680736669628,0.6967935385969806
281,2025-10-06 14:33:00,TR,iOS,1.9620056638422476,0.3383557499670219,0.5485961252164349
282,2025-10-22 15:04:00,TR,iOS,-0.04294108295674488,0.4456990550777582,0.3912608731651425
283,2025-10-28 03:28:00,TR,Android,0.9533035516427811,0.08639997807032797,0.5269144814644408
284,2025-10-29 04:50:00,DE,iOS,-0.45123088890642726,0.22977714132439955,0.35521116850458095
285,2025-11-28 06:59:00,TR,Android,-0.5145988392841486,0.22529275995669243,0.4510500600617542
286,2025-11-14 13:08:00,TR,iOS,-0.6775091168806363,0.21092230393310857,0.9320220714312107
287,2025-10-07 03:33:00,BR,Android,-2.0605289471243124,0.3099181394500864,0.5454218537106199
