ad_ts,user_id,ad_format,ad_revenue_usd,placement
2025-10-18 09:56:00,5,interstitial,0.005150703488778217,placement_interstitial_default
2025-10-20 09:50:00,5,rewarded,0.009939193800655732,placement_rewarded_default
2025-10-26 22:57:00,5,rewarded,0.01353001831887639,placement_rewarded_default
2025-12-30 05:19:00,6,rewarded,0.01116538668207099,placement_rewarded_default
2025-12-31 03:27:00,6,rewarded,0.011444109723034656,placement_rewarded_default
2025-12-31 03:33:00,6,rewarded,0.009172994611396482,placement_rewarded_default
2025-12-16 06:44:00,7,rewarded,0.01121234880116638,placement_rewarded_default
2025-12-18 19:16:00,7,rewarded,0.01206584586181359,placement_rewarded_default
2025-12-18 19:14:00,7,rewarded,0.012661868190338814,placement_rewarded_default
2025-12-18 19:11:00,7,rewarded,0.013993017760719107,placement_rewarded_default
2025-12-18 19:14:00,7,interstitial,0.005473485506132878,placement_interstitial_default
2025-12-18 19:17:00,7,rewarded,0.01191612607106082,placement_rewarded_default
2025-12-18 06:49:00,7,rewarded,0.011499556074617268,placement_rewarded_default
2025-12-27 04:58:00,7,rewarded,0.012549591974663122,placement_rewarded_default
2025-12-27 13:49:00,7,interstitial,0.006148190338571137,placement_interstitial_default
2025-12-16 19:05:00,8,rewarded,0.010571420160396366,placement_rewarded_default
2025-12-16 18:55:00,8,interstitial,0.006685359948707232,placement_interstitial_default
2025-12-17 23:38:00,8,rewarded,0.011407577329313023,placement_rewarded_default
2025-12-17 23:43:00,8,interstitial,0.006905026435933014,placement_interstitial_default
2025-12-20 02:04:00,8,rewarded,0.012396701912236383,placement_rewarded_default
2025-12-20 02:09:00,8,rewarded,0.012122104868211015,placement_rewarded_default
2025-12-20 02:00:00,8,interstitial,0.006352306628288186,placement_interstitial_default
2025-10-22 11:15:00,9,rewarded,0.010053073992845697,placement_rewarded_default
2025-10-22 11:19:00,9,rewarded,0.011579684500647083,placement_rewarded_default
2025-10-22 11:13:00,9,interstitial,0.00529370534332748,placement_interstitial_default
2025-10-22 00:33:00,9,rewarded,0.013250439430158984,placement_rewarded_default
2025-11-19 06:10:00,10,rewarded,0.010811169825401413,placement_rewarded_default
2025-11-19 19:55:00,10,interstitial,0.006453497320646377,placement_interstitial_default
2025-11-20 22:29:00,10,rewarded,0.012573195517967763,placement_rewarded_default
2025-11-10 01:50:00,11,rewarded,0.012334567293248548,placement_rewarded_default
2025-11-10 01:50:00,11,rewarded,0.014359270061051754,placement_rewarded_default
2025-11-10 02:00:00,11,rewarded,0.011732601497209694,placement_rewarded_default
2025-11-11 12:43:00,11,rewarded,0.011198571886195417,placement_rewarded_default
2025-11-11 12:47:00,11,interstitial,0.005616149309595671,placement_interstitial_default
2025-11-11 11:53:00,11,rewarded,0.012214766467128501,placement_rewarded_default
2025-11-11 12:02:00,11,rewarded,0.010888269077788457,placement_rewarded_default
2025-11-11 11:52:00,11,rewarded,0.012750349612631223,placement_rewarded_default
2025-11-11 11:56:00,11,rewarded,0.010178621386656763,placement_rewarded_default
2025-11-11 11:51:00,11,interstitial,0.005205787424465505,placement_interstitial_default
2025-11-11 11:59:00,11,interstitial,0.006205620119655722,placement_interstitial_default
2025-11-11 11:53:00,11,interstitial,0.005573601203616603,placement_interstitial_default
2025-11-11 13:30:00,11,rewarded,0.010479373098596423,placement_rewarded_default
2025-11-11 13:33:00,11,interstitial,0.006141970449634288,placement_interstitial_default
2025-11-14 15:31:00,11,rewarded,0.012459270906855897,placement_rewarded_default
2025-11-14 15:42:00,11,rewarded,0.011767929770592605,placement_rewarded_default
2025-11-14 03:15:00,11,interstitial,0.0069483636184432505,placement_interstitial_default
2025-11-15 20:28:00,11,rewarded,0.01284963602629097,placement_rewarded_default
2025-11-15 16:40:00,11,rewarded,0.011972701042831687,placement_rewarded_default
2025-11-15 16:42:00,11,interstitial,0.006107815325989662,placement_interstitial_default
2025-11-15 11:42:00,11,rewarded,0.015211290970792787,placement_rewarded_default
2025-11-15 11:50:00,11,interstitial,0.006037273822349918,placement_interstitial_default
2025-11-15 11:42:00,11,interstitial,0.005719968977227614,placement_interstitial_default
2025-11-15 15:58:00,11,rewarded,0.011601038216109012,placement_rewarded_default
2025-12-26 18:51:00,12,rewarded,0.011888137020120993,placement_rewarded_default
2025-12-29 14:44:00,12,interstitial,0.006084764585740404,placement_interstitial_default
2025-12-06 06:29:00,13,rewarded,0.012090643612456408,placement_rewarded_default
2025-12-06 06:31:00,13,interstitial,0.006400935651290217,placement_interstitial_default
2025-12-06 06:27:00,13,interstitial,0.006685638819850749,placement_interstitial_default
2025-12-08 02:31:00,13,rewarded,0.011029836505860232,placement_rewarded_default
2025-12-08 18:58:00,13,rewarded,0.009652343277183912,placement_rewarded_default
2025-12-08 19:06:00,13,rewarded,0.013338367666686413,placement_rewarded_default
2025-12-08 19:00:00,13,rewarded,0.013931565966743217,placement_rewarded_default
2025-12-08 18:57:00,13,interstitial,0.005927876908114778,placement_interstitial_default
2025-12-08 22:36:00,13,rewarded,0.012708184165350571,placement_rewarded_default
2025-12-08 03:37:00,13,rewarded,0.012748328347086498,placement_rewarded_default
2025-12-08 03:32:00,13,rewarded,0.011908539546767715,placement_rewarded_default
2025-12-08 03:28:00,13,interstitial,0.006134004847685274,placement_interstitial_default
2025-12-20 08:02:00,14,rewarded,0.012197238244716734,placement_rewarded_default
2025-12-26 02:23:00,14,rewarded,0.009713776617024682,placement_rewarded_default
2025-12-26 02:16:00,14,interstitial,0.006573868053956359,placement_interstitial_default
2025-12-26 19:16:00,14,rewarded,0.012156137070042925,placement_rewarded_default
2025-11-17 19:19:00,15,rewarded,0.012205774981777428,placement_rewarded_default
2025-11-18 11:37:00,15,interstitial,0.006110933039474359,placement_interstitial_default
2025-11-23 00:36:00,15,rewarded,0.013755883430579539,placement_rewarded_default
2025-10-28 04:38:00,16,rewarded,0.01138338903143462,placement_rewarded_default
2025-10-28 04:33:00,16,rewarded,0.013372133046826802,placement_rewarded_default
2025-10-28 11:27:00,16,rewarded,0.011014652199884185,placement_rewarded_default
2025-10-28 20:46:00,16,rewarded,0.012460335428074025,placement_rewarded_default
2025-11-28 05:35:00,17,rewarded,0.012182015704612676,placement_rewarded_default
2025-11-28 05:34:00,17,interstitial,0.005381382295549499,placement_interstitial_default
2025-11-30 17:29:00,17,rewarded,0.013378478087494905,placement_rewarded_default
2025-11-30 17:32:00,17,rewarded,0.012694486816334536,placement_rewarded_default
2025-11-30 17:33:00,17,rewarded,0.01210825539684734,placement_rewarded_default
2025-11-30 12:30:00,17,rewarded,0.01410150946113901,placement_rewarded_default
2025-11-30 12:22:00,17,interstitial,0.007241144698029748,placement_interstitial_default
2025-12-02 13:50:00,17,rewarded,0.012698003158865432,placement_rewarded_default
2025-12-02 13:42:00,17,interstitial,0.008054444253898303,placement_interstitial_default
2025-12-04 21:41:00,17,rewarded,0.011030999041845877,placement_rewarded_default
2025-10-08 06:17:00,18,interstitial,0.006613842079561156,placement_interstitial_default
2025-10-08 23:15:00,18,rewarded,0.012229576892339042,placement_rewarded_default
2025-10-08 23:09:00,18,interstitial,0.006107531500633591,placement_interstitial_default
2025-10-08 23:11:00,18,interstitial,0.006201366350543573,placement_interstitial_default
2025-10-08 23:04:00,18,interstitial,0.006434956285410417,placement_interstitial_default
2025-10-08 11:37:00,18,rewarded,0.011487755890659375,placement_rewarded_default
2025-10-08 11:35:00,18,interstitial,0.006605192798669784,placement_interstitial_default
2025-10-12 00:35:00,18,interstitial,0.007695020062679906,placement_interstitial_default
2025-10-17 13:03:00,18,interstitial,0.007010234356664205,placement_interstitial_default
2025-10-17 13:07:00,18,interstitial,0.005450368788139261,placement_interstitial_default
2025-10-17 08:08:00,18,rewarded,0.011692772779482666,placement_rewarded_default
2025-10-17 08:04:00,18,interstitial,0.006840365879270632,placement_interstitial_default
2025-10-17 07:58:00,18,interstitial,0.006843295197989405,placement_interstitial_default
2025-10-21 10:18:00,18,rewarded,0.012087172530414367,placement_rewarded_default
2025-10-21 10:18:00,18,rewarded,0.0118297027286162,placement_rewarded_default
2025-10-21 10:13:00,18,interstitial,0.005749319565028959,placement_interstitial_default
2025-10-21 23:46:00,18,interstitial,0.005785807769141584,placement_interstitial_default
2025-10-21 23:51:00,18,interstitial,0.006666970721983869,placement_interstitial_default
2025-10-21 17:18:00,18,interstitial,0.005670522959390084,placement_interstitial_default
2025-10-21 19:31:00,18,rewarded,0.011463374413265268,placement_rewarded_default
2025-10-21 19:39:00,18,interstitial,0.004660690375346052,placement_interstitial_default
2025-12-19 15:52:00,19,rewarded,0.011977523237142811,placement_rewarded_default
2025-12-19 15:47:00,19,rewarded,0.011665628502709283,placement_rewarded_default
2025-12-19 15:48:00,19,rewarded,0.011933284796514527,placement_rewarded_default
2025-12-19 15:58:00,19,rewarded,0.009844530668859635,placement_rewarded_default
2025-12-21 13:02:00,19,rewarded,0.011625247824901251,placement_rewarded_default
2025-12-21 13:00:00,19,rewarded,0.013505779763253588,placement_rewarded_default
2025-12-26 00:37:00,19,rewarded,0.010325322546534411,placement_rewarded_default
2025-12-26 11:51:00,19,rewarded,0.012240578825681785,placement_rewarded_default
2025-12-26 11:47:00,19,rewarded,0.011522877945172028,placement_rewarded_default
2025-12-26 11:51:00,19,rewarded,0.011960586240471967,placement_rewarded_default
2025-12-26 11:51:00,19,interstitial,0.005879344353757115,placement_interstitial_default
2025-12-31 23:33:00,19,rewarded,0.0117165859956253,placement_rewarded_default
2025-12-31 00:08:00,19,rewarded,0.013788753502430601,placement_rewarded_default
2025-12-31 00:09:00,19,rewarded,0.012233023059678754,placement_rewarded_default
2025-12-31 00:09:00,19,interstitial,0.00597612959469064,placement_interstitial_default
2025-12-04 07:48:00,20,rewarded,0.010819196299900833,placement_rewarded_default
2025-12-04 21:14:00,20,rewarded,0.013034232293210454,placement_rewarded_default
2025-12-04 02:35:00,20,rewarded,0.00956479777190659,placement_rewarded_default
2025-12-04 02:42:00,20,rewarded,0.013307032619512084,placement_rewarded_default
2025-12-06 00:01:00,20,rewarded,0.01318438289903504,placement_rewarded_default
2025-12-06 00:06:00,20,rewarded,0.012582938660835995,placement_rewarded_default
2025-12-05 23:56:00,20,rewarded,0.01089610335466056,placement_rewarded_default
2025-12-05 05:01:00,20,rewarded,0.01025137584438536,placement_rewarded_default
2025-12-05 04:56:00,20,interstitial,0.006309475289450238,placement_interstitial_default
2025-12-05 19:07:00,20,rewarded,0.012007898235934147,placement_rewarded_default
2025-12-10 16:17:00,20,rewarded,0.011882517448828286,placement_rewarded_default
2025-12-16 22:14:00,20,rewarded,0.012899583139745027,placement_rewarded_default
2025-12-14 07:19:00,21,rewarded,0.011735636203844914,placement_rewarded_default
2025-12-14 07:32:00,21,rewarded,0.011530343140851485,placement_rewarded_default
2025-12-14 07:22:00,21,interstitial,0.006516769182123527,placement_interstitial_default
2025-12-14 07:30:00,21,interstitial,0.00623019572233339,placement_interstitial_default
2025-11-09 13:36:00,22,interstitial,0.006739838908724248,placement_interstitial_default
2025-11-12 19:57:00,22,rewarded,0.013007138753747368,placement_rewarded_default
2025-11-12 20:06:00,22,rewarded,0.01216719399844858,placement_rewarded_default
2025-12-01 03:14:00,22,rewarded,0.012348503609032018,placement_rewarded_default
2025-12-29 22:40:00,23,rewarded,0.0121419679115191,placement_rewarded_default
2025-12-29 22:47:00,23,interstitial,0.005116835073685594,placement_interstitial_default
2025-12-30 17:09:00,23,rewarded,0.013368323296192735,placement_rewarded_default
2025-12-30 17:05:00,23,interstitial,0.005913237901368256,placement_interstitial_default
2025-12-30 17:11:00,23,interstitial,0.005757774151241912,placement_interstitial_default
2025-12-30 04:45:00,23,rewarded,0.011807281628864606,placement_rewarded_default
2025-12-30 04:46:00,23,interstitial,0.007096794055554204,placement_interstitial_default
2025-12-30 18:00:00,23,rewarded,0.01172442291494823,placement_rewarded_default
2025-12-30 18:06:00,23,rewarded,0.011820942049562322,placement_rewarded_default
2025-12-30 17:29:00,23,rewarded,0.011852683498794555,placement_rewarded_default
2025-12-30 17:19:00,23,rewarded,0.011678890274969725,placement_rewarded_default
2025-12-24 17:41:00,24,rewarded,0.012111131605699243,placement_rewarded_default
2025-12-24 17:51:00,24,interstitial,0.006578715814317585,placement_interstitial_default
2025-12-25 07:23:00,24,rewarded,0.011896537932540826,placement_rewarded_default
2025-12-26 23:00:00,24,rewarded,0.014805629459724091,placement_rewarded_default
2025-12-26 22:52:00,24,rewarded,0.011936341362356084,placement_rewarded_default
2025-12-26 01:07:00,24,rewarded,0.010217574248821958,placement_rewarded_default
2025-12-26 21:11:00,24,interstitial,0.007619348802291028,placement_interstitial_default
2025-12-15 01:02:00,25,rewarded,0.015048916833295706,placement_rewarded_default
2025-12-15 00:59:00,25,interstitial,0.006944203711790041,placement_interstitial_default
2025-12-15 01:01:00,25,interstitial,0.006587759075953089,placement_interstitial_default
2025-12-15 21:15:00,25,rewarded,0.013720756792451851,placement_rewarded_default
2025-12-15 21:14:00,25,rewarded,0.012052261579048915,placement_rewarded_default
2025-12-15 21:05:00,25,interstitial,0.005521646480385981,placement_interstitial_default
2025-12-15 21:11:00,25,interstitial,0.006774385019101799,placement_interstitial_default
2025-12-15 21:12:00,25,interstitial,0.005852024263465506,placement_interstitial_default
2025-12-15 09:58:00,25,rewarded,0.012429932535056233,placement_rewarded_default
2025-12-15 09:51:00,25,rewarded,0.012455336660922993,placement_rewarded_default
2025-12-16 11:25:00,25,rewarded,0.01306124258805866,placement_rewarded_default
2025-12-16 11:25:00,25,rewarded,0.013456259169625224,placement_rewarded_default
2025-12-17 13:11:00,25,rewarded,0.01092248957196264,placement_rewarded_default
2025-12-17 07:52:00,25,interstitial,0.007587657194442621,placement_interstitial_default
2025-12-17 19:23:00,25,rewarded,0.012263537943911093,placement_rewarded_default
2025-12-19 22:25:00,25,rewarded,0.012880597982236069,placement_rewarded_default
2025-12-28 10:08:00,25,rewarded,0.013097591032186068,placement_rewarded_default
2025-12-28 18:35:00,25,rewarded,0.012940498520685548,placement_rewarded_default
2025-12-28 18:31:00,25,rewarded,0.01347111345693431,placement_rewarded_default
2025-12-28 18:28:00,25,rewarded,0.011256361830118149,placement_rewarded_default
2025-12-28 18:30:00,25,interstitial,0.0069444199465692556,placement_interstitial_default
2025-12-28 17:31:00,25,rewarded,0.013587229370013696,placement_rewarded_default
2025-12-28 17:28:00,25,rewarded,0.012178553337989792,placement_rewarded_default
2025-10-25 04:08:00,26,rewarded,0.012405483867699796,placement_rewarded_default
2025-10-25 04:01:00,26,rewarded,0.013884584399106184,placement_rewarded_default
2025-10-25 04:06:00,26,interstitial,0.004962788520087166,placement_interstitial_default
2025-11-19 15:05:00,27,rewarded,0.012554913696761422,placement_rewarded_default
2025-11-20 01:55:00,27,rewarded,0.012532140108791626,placement_rewarded_default
2025-11-20 01:58:00,27,rewarded,0.01156218153273245,placement_rewarded_default
2025-11-20 19:29:00,27,rewarded,0.01297314458344847,placement_rewarded_default
2025-11-20 16:30:00,27,rewarded,0.010560942177058628,placement_rewarded_default
2025-11-20 16:31:00,27,rewarded,0.011543341017999236,placement_rewarded_default
2025-11-20 16:37:00,27,interstitial,0.0047512879466434215,placement_interstitial_default
2025-11-20 10:10:00,27,rewarded,0.013503008540420977,placement_rewarded_default
2025-11-20 10:18:00,27,interstitial,0.006362940878851361,placement_interstitial_default
2025-11-21 10:05:00,27,rewarded,0.011408123082256192,placement_rewarded_default
2025-11-21 10:09:00,27,rewarded,0.01230236582401525,placement_rewarded_default
2025-11-21 10:09:00,27,interstitial,0.006657443101385016,placement_interstitial_default
2025-11-21 10:16:00,27,interstitial,0.005699678007049642,placement_interstitial_default
2025-11-25 12:14:00,27,rewarded,0.012065129256089019,placement_rewarded_default
2025-11-26 23:21:00,27,rewarded,0.01169900876935443,placement_rewarded_default
2025-11-26 23:21:00,27,rewarded,0.01181313555466857,placement_rewarded_default
2025-11-26 23:13:00,27,rewarded,0.010431386705612722,placement_rewarded_default
2025-11-26 23:25:00,27,rewarded,0.011569316503183682,placement_rewarded_default
2025-12-17 19:04:00,27,rewarded,0.010678022489602125,placement_rewarded_default
2025-12-17 11:54:00,27,rewarded,0.011270995604468481,placement_rewarded_default
2025-12-17 23:51:00,27,rewarded,0.010919167741806372,placement_rewarded_default
2025-12-17 17:47:00,27,rewarded,0.013796103565111998,placement_rewarded_default
2025-12-17 17:49:00,27,interstitial,0.007006819343901934,placement_interstitial_default
2025-10-06 23:37:00,28,rewarded,0.014226913583340162,placement_rewarded_default
2025-10-07 19:15:00,28,rewarded,0.01047645862062315,placement_rewarded_default
2025-10-07 19:15:00,28,interstitial,0.005736342488875764,placement_interstitial_default
2025-10-12 13:51:00,28,interstitial,0.005901274075085262,placement_interstitial_default
2025-10-12 19:44:00,28,rewarded,0.012441066039509686,placement_rewarded_default
2025-10-12 19:41:00,28,rewarded,0.01031804202869688,placement_rewarded_default
2025-10-17 15:35:00,28,rewarded,0.011719255191846328,placement_rewarded_default
2025-10-25 06:16:00,28,rewarded,0.012226538305529727,placement_rewarded_default
2025-10-19 14:31:00,29,rewarded,0.01128329170465137,placement_rewarded_default
2025-10-19 14:34:00,29,rewarded,0.01188738123979768,placement_rewarded_default
2025-10-19 14:24:00,29,interstitial,0.005696703899137504,placement_interstitial_default
2025-10-21 00:11:00,29,rewarded,0.010752936467162511,placement_rewarded_default
2025-10-21 00:18:00,29,interstitial,0.005409965467136718,placement_interstitial_default
2025-10-21 08:49:00,29,rewarded,0.011557249931850661,placement_rewarded_default
2025-10-21 06:31:00,29,rewarded,0.012303281562512435,placement_rewarded_default
2025-10-21 06:34:00,29,interstitial,0.006392610528962491,placement_interstitial_default
2025-12-07 09:58:00,30,rewarded,0.010999039901112409,placement_rewarded_default
2025-12-07 09:48:00,30,rewarded,0.012497372645590959,placement_rewarded_default
2025-12-07 09:56:00,30,rewarded,0.014570841334402783,placement_rewarded_default
2025-12-07 09:55:00,30,rewarded,0.012232654548343451,placement_rewarded_default
2025-12-07 09:56:00,30,interstitial,0.006237683301962662,placement_interstitial_default
2025-12-07 16:04:00,30,rewarded,0.01252957096907394,placement_rewarded_default
2025-12-07 16:03:00,30,rewarded,0.011421957463460404,placement_rewarded_default
2025-12-07 22:22:00,30,rewarded,0.011344799930193397,placement_rewarded_default
2025-12-07 22:21:00,30,rewarded,0.011015452259370704,placement_rewarded_default
2025-12-07 22:21:00,30,interstitial,0.005811864598320489,placement_interstitial_default
2025-12-07 22:19:00,30,interstitial,0.006602340433703,placement_interstitial_default
2025-12-07 08:43:00,30,interstitial,0.006343593430572971,placement_interstitial_default
2025-12-09 03:57:00,30,rewarded,0.012895489478796117,placement_rewarded_default
2025-12-09 03:54:00,30,rewarded,0.011930560578326505,placement_rewarded_default
2025-12-09 03:50:00,30,rewarded,0.012232622062618244,placement_rewarded_default
2025-12-09 03:55:00,30,rewarded,0.009190541299278942,placement_rewarded_default
2025-12-09 02:09:00,30,rewarded,0.011339925096780421,placement_rewarded_default
2025-12-11 09:13:00,30,interstitial,0.005755007903707429,placement_interstitial_default
2025-12-11 10:09:00,30,rewarded,0.012220971427246801,placement_rewarded_default
2025-12-11 10:09:00,30,interstitial,0.004794900819511588,placement_interstitial_default
2025-12-15 18:07:00,30,rewarded,0.011423230399207656,placement_rewarded_default
2025-12-15 18:16:00,30,rewarded,0.013650666625307846,placement_rewarded_default
2025-12-15 10:47:00,30,interstitial,0.0053788696119199545,placement_interstitial_default
2025-12-15 11:36:00,30,rewarded,0.012579186969633388,placement_rewarded_default
2025-12-15 20:21:00,30,rewarded,0.0141987203769428,placement_rewarded_default
2025-12-15 20:16:00,30,rewarded,0.011318278920486532,placement_rewarded_default
2025-12-15 20:11:00,30,rewarded,0.01305382150950658,placement_rewarded_default
2025-12-15 20:11:00,30,interstitial,0.004849687147441897,placement_interstitial_default
2025-12-15 20:09:00,30,interstitial,0.004981529292391025,placement_interstitial_default
2025-12-21 02:02:00,30,rewarded,0.012937389166765442,placement_rewarded_default
2025-12-21 02:10:00,30,interstitial,0.0060524910325786664,placement_interstitial_default
2025-12-14 22:14:00,31,rewarded,0.012592628907597337,placement_rewarded_default
2025-12-14 22:20:00,31,rewarded,0.012411162508075717,placement_rewarded_default
2025-12-14 22:13:00,31,rewarded,0.01107247768912791,placement_rewarded_default
2025-12-14 22:22:00,31,rewarded,0.010928261172239273,placement_rewarded_default
2025-12-14 22:13:00,31,rewarded,0.01230401416947617,placement_rewarded_default
2025-12-29 22:15:00,32,rewarded,0.011515052740515886,placement_rewarded_default
2025-12-29 22:21:00,32,rewarded,0.010425443522257093,placement_rewarded_default
2025-12-29 00:29:00,32,rewarded,0.012115009344116046,placement_rewarded_default
2025-12-29 00:29:00,32,interstitial,0.005579455215334331,placement_interstitial_default
2025-12-29 22:28:00,32,rewarded,0.012048525010872944,placement_rewarded_default
2025-12-29 22:38:00,32,interstitial,0.005664926368327922,placement_interstitial_default
2025-12-29 22:27:00,32,interstitial,0.006306313120577474,placement_interstitial_default
2025-12-29 22:38:00,32,interstitial,0.006205889764955541,placement_interstitial_default
2025-12-31 15:52:00,32,interstitial,0.004780160852875219,placement_interstitial_default
2025-12-31 16:01:00,32,interstitial,0.005745017454705841,placement_interstitial_default
2025-11-06 14:16:00,33,rewarded,0.012001211081041763,placement_rewarded_default
2025-11-06 14:17:00,33,interstitial,0.004571010931805515,placement_interstitial_default
2025-11-06 14:06:00,33,interstitial,0.0062110941359687305,placement_interstitial_default
2025-11-06 14:19:00,33,interstitial,0.004827199109521686,placement_interstitial_default
2025-11-06 14:19:00,33,interstitial,0.006618372155805309,placement_interstitial_default
2025-11-07 05:37:00,33,rewarded,0.012865183383132937,placement_rewarded_default
2025-11-07 05:34:00,33,interstitial,0.007400874544197673,placement_interstitial_default
2025-11-07 19:00:00,33,rewarded,0.012184777563306062,placement_rewarded_default
2025-11-08 12:40:00,33,rewarded,0.010219340255847663,placement_rewarded_default
2025-11-08 12:48:00,33,interstitial,0.006222424237779585,placement_interstitial_default
2025-11-09 13:23:00,33,interstitial,0.0061561678475188005,placement_interstitial_default
2025-11-09 19:38:00,33,rewarded,0.01044398534145012,placement_rewarded_default
2025-11-09 19:48:00,33,rewarded,0.013004054707780977,placement_rewarded_default
2025-11-09 01:09:00,33,interstitial,0.005331397690321564,placement_interstitial_default
2025-11-10 11:43:00,33,rewarded,0.0113205410905523,placement_rewarded_default
2025-11-10 11:52:00,33,interstitial,0.00435032345511953,placement_interstitial_default
2025-11-10 11:47:00,33,interstitial,0.005723427049159597,placement_interstitial_default
2025-11-10 13:17:00,33,rewarded,0.011883406539777194,placement_rewarded_default
2025-11-10 13:20:00,33,rewarded,0.011946044745181524,placement_rewarded_default
2025-11-10 13:11:00,33,interstitial,0.006568694970247302,placement_interstitial_default
2025-11-10 13:20:00,33,interstitial,0.005067909882077389,placement_interstitial_default
2025-11-11 19:57:00,33,rewarded,0.01174609771366458,placement_rewarded_default
2025-11-11 19:56:00,33,interstitial,0.00501063501941129,placement_interstitial_default
2025-11-11 19:56:00,33,interstitial,0.005770252816347126,placement_interstitial_default
2025-11-13 21:31:00,33,rewarded,0.010788226125204511,placement_rewarded_default
2025-11-13 21:31:00,33,interstitial,0.004784883396336546,placement_interstitial_default
2025-11-13 18:27:00,33,rewarded,0.013478227044476118,placement_rewarded_default
2025-11-13 18:28:00,33,rewarded,0.011703005574498736,placement_rewarded_default
2025-11-13 18:25:00,33,interstitial,0.004412163386191641,placement_interstitial_default
2025-11-13 18:41:00,34,rewarded,0.011947015961446563,placement_rewarded_default
2025-11-13 18:40:00,34,rewarded,0.010988000033312685,placement_rewarded_default
2025-11-13 01:20:00,34,rewarded,0.00988139379453278,placement_rewarded_default
2025-11-13 01:15:00,34,rewarded,0.013508350865069102,placement_rewarded_default
2025-11-13 01:17:00,34,interstitial,0.006210468287526781,placement_interstitial_default
2025-11-13 01:10:00,34,interstitial,0.006640928529724749,placement_interstitial_default
